ADMIN0,ADMIN1,,ADMIN0,ADMIN1,month,year,CS,tmin_mm,tmax_mm,tavg_mm,prcp_mm,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal,Retail,pop,CS_in_1_month,CS_in_2_months,CS_in_3_months
Uganda,Kween,13830,Uganda,Kween,6.0,2014.0,,,,,,,,,,,,,,,,0.7936095533015023,,,,
Uganda,Kween,13831,Uganda,Kween,7.0,2014.0,,,,,,,,,,,,,,,,0.6747297732515984,,,,
Uganda,Kween,13826,Uganda,Kween,11.0,2014.0,,,,,,,,,,,,,,,,0.395770752915511,,,,
Uganda,Kween,13832,Uganda,Kween,1.0,2015.0,,,,,,,,,,,,,,,,-0.24089269176148145,,,,
Uganda,Kween,13836,Uganda,Kween,2.0,2015.0,,,,,,,,,,,,,,,,-0.07606235049766343,,,,
Uganda,Kween,13837,Uganda,Kween,3.0,2015.0,,,,,,,,,,,,,,,,-0.17725883248716834,,,,
Uganda,Kween,13838,Uganda,Kween,4.0,2015.0,,,,,,,,,,,,,,,,0.4552476100784327,,,,
Uganda,Kween,13839,Uganda,Kween,5.0,2015.0,,,,,,,,,,,,,,,,0.7096223540922868,,,,
Uganda,Kween,13840,Uganda,Kween,6.0,2015.0,,,,,,,,,,,,,,,,0.5989284894246274,,,,
Uganda,Kween,13841,Uganda,Kween,7.0,2015.0,,,,,,,,,,,,,,,,0.1560769050175128,,,,
Uganda,Kween,13842,Uganda,Kween,8.0,2015.0,,,,,,,,,,,,,,,,-0.12152554367584525,,,,
Uganda,Kween,13843,Uganda,Kween,9.0,2015.0,,,,,,,,,,,,,,,,-0.0305438763744936,,,,
Uganda,Kween,13833,Uganda,Kween,10.0,2015.0,,,,,,,,,,,,,,,,-0.06266032018052556,,,,
Uganda,Kween,13834,Uganda,Kween,11.0,2015.0,,,,,,,,,,,,,,,,-0.0569145314026523,,,,
Uganda,Kween,13835,Uganda,Kween,12.0,2015.0,,,,,,,,,,,,,,,,0.03352717168956794,,,,
Uganda,Kween,13844,Uganda,Kween,1.0,2016.0,,,,,,,,,,,,,,,,-0.08013733628303367,,,,
Uganda,Kween,13848,Uganda,Kween,2.0,2016.0,,,,,,,,,,,,,,,,0.12508987182010248,,,,
Uganda,Kween,13849,Uganda,Kween,8.0,2016.0,,,,,,,,,,,,,,,,0.18972215508150034,,,,
Uganda,Kween,13850,Uganda,Kween,9.0,2016.0,,,,,,,,,,,,,,,,0.21315184976910925,,,,
Uganda,Kween,13845,Uganda,Kween,10.0,2016.0,,,,,,,,,,,,,,,,0.2519978826166903,,,,
Uganda,Kween,13846,Uganda,Kween,11.0,2016.0,,,,,,,,,,,,,,,,0.3323259715789711,,,,
Uganda,Kween,13847,Uganda,Kween,12.0,2016.0,,,,,,,,,,,,,,,,0.6571627262629323,,,,
Uganda,Kween,13851,Uganda,Kween,1.0,2017.0,,,,,,,,,,,,,,,,0.8505538850509945,,,,
Uganda,Kween,13854,Uganda,Kween,2.0,2017.0,,,,,,,,,,,,,,,,0.8139104665333086,,,,
Uganda,Kween,13855,Uganda,Kween,3.0,2017.0,,,,,,,,,,,,,,,,1.001461891127159,,,,
Uganda,Kween,13856,Uganda,Kween,5.0,2017.0,,,,,,,,,,,,,,,,2.8706996102789044,,,,
Uganda,Kween,13857,Uganda,Kween,7.0,2017.0,,,,,,,,,,,,,,,,0.8140564975689549,,,,
Uganda,Kween,13858,Uganda,Kween,8.0,2017.0,,,,,,,,,,,,,,,,0.7418334749910982,,,,
Uganda,Kween,13859,Uganda,Kween,9.0,2017.0,,,,,,,,,,,,,,,,0.7177868409493506,,,,
Uganda,Kween,13852,Uganda,Kween,11.0,2017.0,,,,,,,,,,,,,,,,0.05921235940210215,,,,
Uganda,Kween,13853,Uganda,Kween,12.0,2017.0,,,,,,,,,,,,,,,,0.0014967505745632215,,,,
Uganda,Kween,13860,Uganda,Kween,1.0,2018.0,,,,,,,,,,,,,,,,0.3360976444270596,,,,
Uganda,Kween,13864,Uganda,Kween,2.0,2018.0,,,,,,,,,,,,,,,,0.05956102955825049,,,,
Uganda,Kween,13865,Uganda,Kween,3.0,2018.0,,,,,,,,,,,,,,,,-0.042517868411763686,,,,
Uganda,Kween,13866,Uganda,Kween,4.0,2018.0,,,,,,,,,,,,,,,,-0.09277759381086363,,,,
Uganda,Kween,13867,Uganda,Kween,5.0,2018.0,,,,,,,,,,,,,,,,0.12194744928204808,,,,
Uganda,Kween,13868,Uganda,Kween,6.0,2018.0,,,,,,,,,,,,,,,,-0.3175489266944503,,,,
Uganda,Kween,13861,Uganda,Kween,10.0,2018.0,,,,,,,,,,,,,,,,-1.314600553981674,,,,
Uganda,Kween,13862,Uganda,Kween,11.0,2018.0,,,,,,,,,,,,,,,,-1.3848533683161426,,,,
Uganda,Kween,13863,Uganda,Kween,12.0,2018.0,,,,,,,,,,,,,,,,-1.3133077709412266,,,,
Uganda,Kween,13872,Uganda,Kween,2.0,2019.0,,,,,,,,,,,,,,,,-0.7694667004620461,,,,
Uganda,Kween,13873,Uganda,Kween,3.0,2019.0,,,,,,,,,,,,,,,,-0.7027417514570615,,,,
Uganda,Kween,13874,Uganda,Kween,4.0,2019.0,,,,,,,,,,,,,,,,-0.3059480765993178,,,,
Uganda,Kween,13875,Uganda,Kween,5.0,2019.0,,,,,,,,,,,,,,,,0.4851858432317169,,,,
Uganda,Kween,13876,Uganda,Kween,6.0,2019.0,,,,,,,,,,,,,,,,0.2643246440544185,,,,
Uganda,Kween,13877,Uganda,Kween,7.0,2019.0,,,,,,,,,,,,,,,,-0.21363739317105448,,,,
Uganda,Kween,13878,Uganda,Kween,8.0,2019.0,,,,,,,,,,,,,,,,-0.2418592537727949,,,,
Uganda,Kween,13879,Uganda,Kween,9.0,2019.0,,,,,,,,,,,,,,,,-0.4205518583222875,,,,
Uganda,Kween,13869,Uganda,Kween,10.0,2019.0,,,,,,,,,,,,,,,,-0.6329119519612484,,,,
Uganda,Kween,13870,Uganda,Kween,11.0,2019.0,,,,,,,,,,,,,,,,-0.7454500199785377,,,,
Uganda,Kween,13871,Uganda,Kween,12.0,2019.0,,,,,,,,,,,,,,,,-0.5692300221748331,,,,
Uganda,Kween,13880,Uganda,Kween,1.0,2020.0,,,,,,,,,,,,,,,,-0.4009502231711686,,,,
Uganda,Kween,13881,Uganda,Kween,2.0,2020.0,,,,,,,,,,,,,,,,-0.7357394398854915,,,,
Uganda,Kyankwanzi,13884,Uganda,Kyankwanzi,5.0,2010.0,,,,,,,,,,,,,,,,0.24028499314367605,,,,
Uganda,Kyankwanzi,13885,Uganda,Kyankwanzi,6.0,2010.0,,,,,,,,,,,,,,,,0.2397786111220286,,,,
Uganda,Kyankwanzi,13886,Uganda,Kyankwanzi,7.0,2010.0,,,,,,,,,,,,,,,,0.15485884425001886,,,,
Uganda,Kyankwanzi,13887,Uganda,Kyankwanzi,8.0,2010.0,,,,,,,,,,,,,,,,-0.14040805986454424,,,,
Uganda,Kyankwanzi,13888,Uganda,Kyankwanzi,9.0,2010.0,,,,,,,,,,,,,,,,-0.2442108947611442,,,,
Uganda,Kyankwanzi,13882,Uganda,Kyankwanzi,10.0,2010.0,,,,,,,,,,,,,,,,-0.16145814030049724,,,,
Uganda,Kyankwanzi,13883,Uganda,Kyankwanzi,11.0,2010.0,,,,,,,,,,,,,,,,-0.011148776665377412,,,,
Uganda,Kyankwanzi,13889,Uganda,Kyankwanzi,1.0,2011.0,,,,,,,,,,,,,,,,0.4590856939709271,,,,
Uganda,Kyankwanzi,13892,Uganda,Kyankwanzi,2.0,2011.0,,,,,,,,,,,,,,,,-0.17882710203864782,,,,
Uganda,Kyankwanzi,13893,Uganda,Kyankwanzi,3.0,2011.0,,,,,,,,,,,,,,,,0.2269290948944665,,,,
Uganda,Kyankwanzi,13894,Uganda,Kyankwanzi,4.0,2011.0,,,,,,,,,,,,,,,,0.6296076683311651,,,,
Uganda,Kyankwanzi,13895,Uganda,Kyankwanzi,5.0,2011.0,,,,,,,,,,,,,,,,0.9432393504463364,,,,
Uganda,Kyankwanzi,13896,Uganda,Kyankwanzi,6.0,2011.0,,,,,,,,,,,,,,,,1.149406600036004,,,,
Uganda,Kyankwanzi,13897,Uganda,Kyankwanzi,7.0,2011.0,,,,,,,,,,,,,,,,1.1303267304084192,,,,
Uganda,Kyankwanzi,13898,Uganda,Kyankwanzi,8.0,2011.0,,,,,,,,,,,,,,,,0.5806173888764677,,,,
Uganda,Kyankwanzi,13899,Uganda,Kyankwanzi,9.0,2011.0,,,,,,,,,,,,,,,,0.5165803964098252,,,,
Uganda,Kyankwanzi,13890,Uganda,Kyankwanzi,10.0,2011.0,,,,,,,,,,,,,,,,0.4103348381300056,,,,
Uganda,Kyankwanzi,13891,Uganda,Kyankwanzi,11.0,2011.0,,,,,,,,,,,,,,,,-0.1053344692017164,,,,
Uganda,Kyankwanzi,13900,Uganda,Kyankwanzi,1.0,2012.0,,,,,,,,,,,,,,,,-0.07156942798025881,,,,
Uganda,Kyankwanzi,13904,Uganda,Kyankwanzi,2.0,2012.0,,,,,,,,,,,,,,,,-0.022482211311805417,,,,
Uganda,Kyankwanzi,13905,Uganda,Kyankwanzi,3.0,2012.0,,,,,,,,,,,,,,,,-0.03477964790152477,,,,
Uganda,Kyankwanzi,13906,Uganda,Kyankwanzi,4.0,2012.0,,,,,,,,,,,,,,,,0.18231526605331808,,,,
Uganda,Kyankwanzi,13907,Uganda,Kyankwanzi,5.0,2012.0,,,,,,,,,,,,,,,,0.4199301148699484,,,,
Uganda,Kyankwanzi,13908,Uganda,Kyankwanzi,6.0,2012.0,,,,,,,,,,,,,,,,1.2952669212229924,,,,
Uganda,Kyankwanzi,13909,Uganda,Kyankwanzi,7.0,2012.0,,,,,,,,,,,,,,,,0.4154459786779741,,,,
Uganda,Kyankwanzi,13910,Uganda,Kyankwanzi,8.0,2012.0,,,,,,,,,,,,,,,,0.4295388883694982,,,,
Uganda,Kyankwanzi,13911,Uganda,Kyankwanzi,9.0,2012.0,,,,,,,,,,,,,,,,0.22001048537349416,,,,
Uganda,Kyankwanzi,13901,Uganda,Kyankwanzi,10.0,2012.0,,,,,,,,,,,,,,,,0.4986880423721355,,,,
Uganda,Kyankwanzi,13902,Uganda,Kyankwanzi,11.0,2012.0,,,,,,,,,,,,,,,,0.2632544007368253,,,,
Uganda,Kyankwanzi,13903,Uganda,Kyankwanzi,12.0,2012.0,,,,,,,,,,,,,,,,0.2681603162395015,,,,
Uganda,Kyankwanzi,13912,Uganda,Kyankwanzi,1.0,2013.0,,,,,,,,,,,,,,,,0.3335704480912559,,,,
Uganda,Kyankwanzi,13915,Uganda,Kyankwanzi,2.0,2013.0,,,,,,,,,,,,,,,,0.4551348852409912,,,,
Uganda,Kyankwanzi,13916,Uganda,Kyankwanzi,3.0,2013.0,,,,,,,,,,,,,,,,0.6501426668773623,,,,
Uganda,Kyankwanzi,13917,Uganda,Kyankwanzi,4.0,2013.0,,,,,,,,,,,,,,,,0.5585490198145476,,,,
Uganda,Kyankwanzi,13918,Uganda,Kyankwanzi,5.0,2013.0,,,,,,,,,,,,,,,,0.462579355851776,,,,
Uganda,Kyankwanzi,13919,Uganda,Kyankwanzi,6.0,2013.0,,,,,,,,,,,,,,,,0.5806014811927149,,,,
Uganda,Kyankwanzi,13920,Uganda,Kyankwanzi,7.0,2013.0,,,,,,,,,,,,,,,,0.5114287892964734,,,,
Uganda,Kyankwanzi,13921,Uganda,Kyankwanzi,8.0,2013.0,,,,,,,,,,,,,,,,0.5517410875726503,,,,
Uganda,Kyankwanzi,13922,Uganda,Kyankwanzi,9.0,2013.0,,,,,,,,,,,,,,,,0.6318449132811458,,,,
Uganda,Kyankwanzi,13913,Uganda,Kyankwanzi,10.0,2013.0,,,,,,,,,,,,,,,,0.5777634239881361,,,,
Uganda,Kyankwanzi,13914,Uganda,Kyankwanzi,12.0,2013.0,,,,,,,,,,,,,,,,0.25755348059883554,,,,
Uganda,Kyankwanzi,13923,Uganda,Kyankwanzi,1.0,2014.0,,,,,,,,,,,,,,,,0.3276984444622427,,,,
Uganda,Kyankwanzi,13924,Uganda,Kyankwanzi,4.0,2014.0,,,,,,,,,,,,,,,,0.2733622613230109,,,,
Uganda,Lira,13928,Uganda,Lira,5.0,2010.0,,,,,,,,,,,,,,,,-0.045934620658710734,,,,
Uganda,Lira,13929,Uganda,Lira,6.0,2010.0,,,,,,,,,,,,,,,,-0.04632414529074722,,,,
Uganda,Lira,13930,Uganda,Lira,7.0,2010.0,,,,,,,,,,,,,,,,0.7322882663750283,,,,
Uganda,Lira,13931,Uganda,Lira,8.0,2010.0,,,,,,,,,,,,,,,,-0.7515625316711712,,,,
Uganda,Lira,13932,Uganda,Lira,9.0,2010.0,,,,,,,,,,,,,,,,-0.387786312789613,,,,
Uganda,Lira,13925,Uganda,Lira,10.0,2010.0,,,,,,,,,,,,,,,,-0.42087206823803824,,,,
Uganda,Lira,13926,Uganda,Lira,11.0,2010.0,,,,,,,,,,,,,,,,-0.4766773720309359,,,,
Uganda,Lira,13927,Uganda,Lira,12.0,2010.0,,,,,,,,,,,,,,,,-0.5155064767409369,,,,
Uganda,Lira,13933,Uganda,Lira,1.0,2011.0,,,,,,,,,,,,,,,,-0.41113137943570777,,,,
Uganda,Lira,13937,Uganda,Lira,2.0,2011.0,,,,,,,,,,,,,,,,-0.4167400175386739,,,,
Uganda,Lira,13938,Uganda,Lira,3.0,2011.0,,,,,,,,,,,,,,,,0.16263254969282614,,,,
Uganda,Lira,13939,Uganda,Lira,4.0,2011.0,,,,,,,,,,,,,,,,0.4679958952379403,,,,
Uganda,Lira,13940,Uganda,Lira,5.0,2011.0,,,,,,,,,,,,,,,,0.8542752876734371,,,,
Uganda,Lira,13941,Uganda,Lira,6.0,2011.0,,,,,,,,,,,,,,,,0.6956872200839456,,,,
Uganda,Lira,13942,Uganda,Lira,7.0,2011.0,,,,,,,,,,,,,,,,0.4677425719260512,,,,
Uganda,Lira,13943,Uganda,Lira,8.0,2011.0,,,,,,,,,,,,,,,,0.3689205787180241,,,,
Uganda,Lira,13944,Uganda,Lira,9.0,2011.0,,,,,,,,,,,,,,,,0.21298608582725453,,,,
Uganda,Lira,13934,Uganda,Lira,10.0,2011.0,,,,,,,,,,,,,,,,-0.24523216261831504,,,,
Uganda,Lira,13935,Uganda,Lira,11.0,2011.0,,,,,,,,,,,,,,,,-0.3431002639522565,,,,
Uganda,Lira,13936,Uganda,Lira,12.0,2011.0,,,,,,,,,,,,,,,,-0.20997906223206925,,,,
Uganda,Lira,13945,Uganda,Lira,1.0,2012.0,,,,,,,,,,,,,,,,-0.5819357323311208,,,,
Uganda,Lira,13949,Uganda,Lira,2.0,2012.0,,,,,,,,,,,,,,,,-0.7028043000005,,,,
Uganda,Lira,13950,Uganda,Lira,3.0,2012.0,,,,,,,,,,,,,,,,-0.6389616398558456,,,,
Uganda,Lira,13951,Uganda,Lira,4.0,2012.0,,,,,,,,,,,,,,,,-0.33526837729980685,,,,
Uganda,Lira,13952,Uganda,Lira,5.0,2012.0,,,,,,,,,,,,,,,,0.7212161142856843,,,,
Uganda,Lira,13953,Uganda,Lira,6.0,2012.0,,,,,,,,,,,,,,,,0.6534800601070736,,,,
Uganda,Lira,13954,Uganda,Lira,7.0,2012.0,,,,,,,,,,,,,,,,0.5734614039073176,,,,
Uganda,Lira,13955,Uganda,Lira,8.0,2012.0,,,,,,,,,,,,,,,,-0.1284002254094208,,,,
Uganda,Lira,13956,Uganda,Lira,9.0,2012.0,,,,,,,,,,,,,,,,-1.2189608701669292,,,,
Uganda,Lira,13946,Uganda,Lira,10.0,2012.0,,,,,,,,,,,,,,,,-1.0353837209261791,,,,
Uganda,Lira,13947,Uganda,Lira,11.0,2012.0,,,,,,,,,,,,,,,,-0.5877317364701503,,,,
Uganda,Lira,13948,Uganda,Lira,12.0,2012.0,,,,,,,,,,,,,,,,-0.8423598011170648,,,,
Uganda,Lira,13957,Uganda,Lira,1.0,2013.0,,,,,,,,,,,,,,,,-0.7046560686560006,,,,
Uganda,Lira,13961,Uganda,Lira,2.0,2013.0,,,,,,,,,,,,,,,,-0.5076608130269112,,,,
Uganda,Lira,13962,Uganda,Lira,3.0,2013.0,,,,,,,,,,,,,,,,-0.3684918492342661,,,,
Uganda,Lira,13963,Uganda,Lira,4.0,2013.0,,,,,,,,,,,,,,,,-0.3429952991264329,,,,
Uganda,Lira,13964,Uganda,Lira,5.0,2013.0,,,,,,,,,,,,,,,,-0.571544418092246,,,,
Uganda,Lira,13965,Uganda,Lira,6.0,2013.0,,,,,,,,,,,,,,,,-0.5112851266179449,,,,
Uganda,Lira,13966,Uganda,Lira,7.0,2013.0,,,,,,,,,,,,,,,,-0.5499524159425493,,,,
Uganda,Lira,13967,Uganda,Lira,8.0,2013.0,,,,,,,,,,,,,,,,-0.3946079075695965,,,,
Uganda,Lira,13968,Uganda,Lira,9.0,2013.0,,,,,,,,,,,,,,,,-0.12348185277085355,,,,
Uganda,Lira,13958,Uganda,Lira,10.0,2013.0,,,,,,,,,,,,,,,,-0.33997033188632897,,,,
Uganda,Lira,13959,Uganda,Lira,11.0,2013.0,,,,,,,,,,,,,,,,-0.32593856071595684,,,,
Uganda,Lira,13960,Uganda,Lira,12.0,2013.0,,,,,,,,,,,,,,,,-0.4952279776996326,,,,
Uganda,Lira,13969,Uganda,Lira,1.0,2014.0,,,,,,,,,,,,,,,,-0.2853754677244691,,,,
Uganda,Lira,13973,Uganda,Lira,2.0,2014.0,,,,,,,,,,,,,,,,-0.2684913991664366,,,,
Uganda,Lira,13974,Uganda,Lira,3.0,2014.0,,,,,,,,,,,,,,,,-0.325821984559349,,,,
Uganda,Lira,13975,Uganda,Lira,4.0,2014.0,,,,,,,,,,,,,,,,-0.2261388212162279,,,,
Uganda,Lira,13976,Uganda,Lira,5.0,2014.0,,,,,,,,,,,,,,,,-0.05205416990674338,,,,
Uganda,Lira,13977,Uganda,Lira,6.0,2014.0,,,,,,,,,,,,,,,,-0.0988324907141489,,,,
Uganda,Lira,13978,Uganda,Lira,7.0,2014.0,,,,,,,,,,,,,,,,-0.30150624501545475,,,,
Uganda,Lira,13979,Uganda,Lira,8.0,2014.0,,,,,,,,,,,,,,,,-0.39538334836711786,,,,
Uganda,Lira,13980,Uganda,Lira,9.0,2014.0,,,,,,,,,,,,,,,,-0.364777335676561,,,,
Uganda,Lira,13970,Uganda,Lira,10.0,2014.0,,,,,,,,,,,,,,,,-0.5712273213421637,,,,
Uganda,Lira,13971,Uganda,Lira,11.0,2014.0,,,,,,,,,,,,,,,,-0.6445125045808326,,,,
Uganda,Lira,13972,Uganda,Lira,12.0,2014.0,,,,,,,,,,,,,,,,-0.6282903390045976,,,,
Uganda,Lira,13981,Uganda,Lira,1.0,2015.0,,,,,,,,,,,,,,,,-0.5465800912257235,,,,
Uganda,Lira,13985,Uganda,Lira,2.0,2015.0,,,,,,,,,,,,,,,,-0.6391531015463681,,,,
Uganda,Lira,13986,Uganda,Lira,3.0,2015.0,,,,,,,,,,,,,,,,-1.1607176452780514,,,,
Uganda,Lira,13987,Uganda,Lira,4.0,2015.0,,,,,,,,,,,,,,,,0.2420241184587445,,,,
Uganda,Lira,13988,Uganda,Lira,5.0,2015.0,,,,,,,,,,,,,,,,0.29119837793591075,,,,
Uganda,Lira,13989,Uganda,Lira,6.0,2015.0,,,,,,,,,,,,,,,,-0.25792666597198355,,,,
Uganda,Lira,13990,Uganda,Lira,7.0,2015.0,,,,,,,,,,,,,,,,-0.33320504565451564,,,,
Uganda,Lira,13991,Uganda,Lira,8.0,2015.0,,,,,,,,,,,,,,,,-0.8362932085219449,,,,
Uganda,Lira,13992,Uganda,Lira,9.0,2015.0,,,,,,,,,,,,,,,,-0.6430713584718228,,,,
Uganda,Lira,13982,Uganda,Lira,10.0,2015.0,,,,,,,,,,,,,,,,-0.206984023639928,,,,
Uganda,Lira,13983,Uganda,Lira,11.0,2015.0,,,,,,,,,,,,,,,,0.04476956200863011,,,,
Uganda,Lira,13984,Uganda,Lira,12.0,2015.0,,,,,,,,,,,,,,,,0.12045945886947362,,,,
Uganda,Lira,13993,Uganda,Lira,1.0,2016.0,,,,,,,,,,,,,,,,-0.11223383585272208,,,,
Uganda,Lira,13997,Uganda,Lira,2.0,2016.0,,,,,,,,,,,,,,,,0.296812999557567,,,,
Uganda,Lira,13998,Uganda,Lira,3.0,2016.0,,,,,,,,,,,,,,,,-0.1677930365097951,,,,
Uganda,Lira,13999,Uganda,Lira,4.0,2016.0,,,,,,,,,,,,,,,,0.07120187872852707,,,,
Uganda,Lira,14000,Uganda,Lira,5.0,2016.0,,,,,,,,,,,,,,,,-0.13479995998200114,,,,
Uganda,Lira,14001,Uganda,Lira,6.0,2016.0,,,,,,,,,,,,,,,,0.43732333851382543,,,,
Uganda,Lira,14002,Uganda,Lira,7.0,2016.0,,,,,,,,,,,,,,,,0.35823859635079275,,,,
Uganda,Lira,14003,Uganda,Lira,8.0,2016.0,,,,,,,,,,,,,,,,0.2778137343619288,,,,
Uganda,Lira,14004,Uganda,Lira,9.0,2016.0,,,,,,,,,,,,,,,,0.3948974702991301,,,,
Uganda,Lira,13994,Uganda,Lira,10.0,2016.0,,,,,,,,,,,,,,,,1.0328159875242549,,,,
Uganda,Lira,13995,Uganda,Lira,11.0,2016.0,,,,,,,,,,,,,,,,0.4637883336180842,,,,
Uganda,Lira,13996,Uganda,Lira,12.0,2016.0,,,,,,,,,,,,,,,,0.7146381697257083,,,,
Uganda,Lira,14005,Uganda,Lira,1.0,2017.0,,,,,,,,,,,,,,,,0.8856964827575508,,,,
Uganda,Lira,14009,Uganda,Lira,2.0,2017.0,,,,,,,,,,,,,,,,1.2988721871636624,,,,
Uganda,Lira,14010,Uganda,Lira,3.0,2017.0,,,,,,,,,,,,,,,,1.3940818005991285,,,,
Uganda,Lira,14011,Uganda,Lira,4.0,2017.0,,,,,,,,,,,,,,,,2.359319976461857,,,,
Uganda,Lira,14012,Uganda,Lira,5.0,2017.0,,,,,,,,,,,,,,,,3.257693815758949,,,,
Uganda,Lira,14013,Uganda,Lira,6.0,2017.0,,,,,,,,,,,,,,,,1.2679217992768217,,,,
Uganda,Lira,14014,Uganda,Lira,7.0,2017.0,,,,,,,,,,,,,,,,0.8792403787825063,,,,
Uganda,Lira,14015,Uganda,Lira,8.0,2017.0,,,,,,,,,,,,,,,,0.363006484879976,,,,
Uganda,Lira,14016,Uganda,Lira,9.0,2017.0,,,,,,,,,,,,,,,,0.032279290499895946,,,,
Uganda,Lira,14006,Uganda,Lira,10.0,2017.0,,,,,,,,,,,,,,,,0.5455869219780098,,,,
Uganda,Lira,14007,Uganda,Lira,11.0,2017.0,,,,,,,,,,,,,,,,-0.5765595581269812,,,,
Uganda,Lira,14008,Uganda,Lira,12.0,2017.0,,,,,,,,,,,,,,,,-0.197631150384726,,,,
Uganda,Lira,14017,Uganda,Lira,1.0,2018.0,,,,,,,,,,,,,,,,0.4238943711551692,,,,
Uganda,Lira,14020,Uganda,Lira,2.0,2018.0,,,,,,,,,,,,,,,,0.01866314017256343,,,,
Uganda,Lira,14021,Uganda,Lira,3.0,2018.0,,,,,,,,,,,,,,,,-0.07057638616288614,,,,
Uganda,Lira,14022,Uganda,Lira,4.0,2018.0,,,,,,,,,,,,,,,,-0.21650282504282825,,,,
Uganda,Lira,14023,Uganda,Lira,5.0,2018.0,,,,,,,,,,,,,,,,-0.3390534056193487,,,,
Uganda,Lira,14024,Uganda,Lira,6.0,2018.0,,,,,,,,,,,,,,,,-0.32226616634647365,,,,
Uganda,Lira,14025,Uganda,Lira,7.0,2018.0,,,,,,,,,,,,,,,,-0.15202473163296149,,,,
Uganda,Lira,14026,Uganda,Lira,8.0,2018.0,,,,,,,,,,,,,,,,-0.4755865111743507,,,,
Uganda,Lira,14027,Uganda,Lira,9.0,2018.0,,,,,,,,,,,,,,,,-0.3763405146186275,,,,
Uganda,Lira,14018,Uganda,Lira,10.0,2018.0,,,,,,,,,,,,,,,,-1.3372124385508473,,,,
Uganda,Lira,14019,Uganda,Lira,11.0,2018.0,,,,,,,,,,,,,,,,-1.5857012658934093,,,,
Uganda,Lira,14028,Uganda,Lira,1.0,2019.0,,,,,,,,,,,,,,,,-1.60070543023471,,,,
Uganda,Lira,14032,Uganda,Lira,2.0,2019.0,,,,,,,,,,,,,,,,-1.275425319501536,,,,
Uganda,Lira,14033,Uganda,Lira,3.0,2019.0,,,,,,,,,,,,,,,,-0.8544886998115864,,,,
Uganda,Lira,14034,Uganda,Lira,4.0,2019.0,,,,,,,,,,,,,,,,-0.30802129162248426,,,,
Uganda,Lira,14035,Uganda,Lira,5.0,2019.0,,,,,,,,,,,,,,,,0.16711962383339204,,,,
Uganda,Lira,14036,Uganda,Lira,6.0,2019.0,,,,,,,,,,,,,,,,0.2049233444106788,,,,
Uganda,Lira,14037,Uganda,Lira,7.0,2019.0,,,,,,,,,,,,,,,,-0.008647885919034398,,,,
Uganda,Lira,14038,Uganda,Lira,8.0,2019.0,,,,,,,,,,,,,,,,-0.07803704058321106,,,,
Uganda,Lira,14039,Uganda,Lira,9.0,2019.0,,,,,,,,,,,,,,,,-0.5275385170001092,,,,
Uganda,Lira,14029,Uganda,Lira,10.0,2019.0,,,,,,,,,,,,,,,,0.4664027529483362,,,,
Uganda,Lira,14030,Uganda,Lira,11.0,2019.0,,,,,,,,,,,,,,,,-0.5655051706771489,,,,
Uganda,Lira,14031,Uganda,Lira,12.0,2019.0,,,,,,,,,,,,,,,,-0.5938347406502076,,,,
Uganda,Lira,14040,Uganda,Lira,1.0,2020.0,,,,,,,,,,,,,,,,-0.7375816699877051,,,,
Uganda,Lira,14041,Uganda,Lira,2.0,2020.0,,,,,,,,,,,,,,,,-0.7666786713086879,,,,
Uganda,Masindi,14042,Uganda,Masindi,1.0,2020.0,,,,,,,,,,,,,,,,0.9922999022145196,,,,
Uganda,Masindi,14043,Uganda,Masindi,2.0,2020.0,,,,,,,,,,,,,,,,0.3860170858434152,,,,
Uganda,Mbale,14044,Uganda,Mbale,10.0,2018.0,,,,,,,,,,,,,,,,-0.7521354267905711,,,,
Uganda,Mbale,14045,Uganda,Mbale,11.0,2018.0,,,,,,,,,,,,,,,,-0.922390379409713,,,,
Uganda,Mbale,14046,Uganda,Mbale,1.0,2019.0,,,,,,,,,,,,,,,,-0.8719293020154751,,,,
Uganda,Mbale,14050,Uganda,Mbale,2.0,2019.0,,,,,,,,,,,,,,,,-0.8516816208528841,,,,
Uganda,Mbale,14051,Uganda,Mbale,3.0,2019.0,,,,,,,,,,,,,,,,-0.5214155942089085,,,,
Uganda,Mbale,14052,Uganda,Mbale,4.0,2019.0,,,,,,,,,,,,,,,,-0.3029430038106058,,,,
Uganda,Mbale,14053,Uganda,Mbale,5.0,2019.0,,,,,,,,,,,,,,,,0.372570026549566,,,,
Uganda,Mbale,14054,Uganda,Mbale,6.0,2019.0,,,,,,,,,,,,,,,,0.09771049141056153,,,,
Uganda,Mbale,14055,Uganda,Mbale,7.0,2019.0,,,,,,,,,,,,,,,,-0.3731518747602069,,,,
Uganda,Mbale,14056,Uganda,Mbale,8.0,2019.0,,,,,,,,,,,,,,,,-0.34958993407982913,,,,
Uganda,Mbale,14057,Uganda,Mbale,9.0,2019.0,,,,,,,,,,,,,,,,-0.38662703009389937,,,,
Uganda,Mbale,14047,Uganda,Mbale,10.0,2019.0,,,,,,,,,,,,,,,,0.05241701022564274,,,,
Uganda,Mbale,14048,Uganda,Mbale,11.0,2019.0,,,,,,,,,,,,,,,,0.03417652091787246,,,,
