,country,admin1,year,month,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal
275,Somalia,Galgaduud,2005,4,2,0,0,0,0,10.0,0.0,0.0,0.0,0.0
276,Somalia,Galgaduud,2005,3,1,0,0,1,2,0.0,0.0,0.0,3.0,0.0
277,Somalia,Galgaduud,2005,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
278,Somalia,Galgaduud,2005,1,2,0,0,0,0,17.0,0.0,0.0,0.0,0.0
279,Somalia,Galgaduud,2004,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
280,Somalia,Galgaduud,2004,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0
281,Somalia,Galgaduud,2004,6,2,0,0,0,3,0.0,0.0,0.0,0.0,5.0
282,Somalia,Galgaduud,2004,5,0,0,0,0,2,0.0,0.0,0.0,0.0,4.0
283,Somalia,Galgaduud,2004,4,1,0,0,0,0,20.0,0.0,0.0,0.0,0.0
284,Somalia,Galgaduud,2004,3,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
285,Somalia,Galgaduud,2004,1,0,0,0,0,1,0.0,0.0,0.0,0.0,5.0
286,Somalia,Galgaduud,2003,3,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
287,Somalia,Galgaduud,2002,11,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
288,Somalia,Galgaduud,2002,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
289,Somalia,Galgaduud,2000,11,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
290,Somalia,Galgaduud,2000,8,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
291,Somalia,Galgaduud,2000,7,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
292,Somalia,Galgaduud,2000,3,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
293,Somalia,Galgaduud,1999,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
294,Sudan,West Kordofan,2020,5,0,0,1,0,3,0.0,0.0,0.0,0.0,0.0
295,Sudan,West Kordofan,2020,4,1,0,1,1,4,1.0,0.0,1.0,0.0,25.0
296,Sudan,West Kordofan,2020,3,1,1,0,0,1,0.0,0.0,0.0,0.0,9.0
297,Sudan,West Kordofan,2020,2,0,2,0,0,2,0.0,0.0,0.0,0.0,1.0
298,Sudan,West Kordofan,2020,1,0,1,0,0,2,0.0,0.0,0.0,0.0,36.0
299,Sudan,West Kordofan,2019,12,0,1,0,0,1,0.0,0.0,0.0,0.0,3.0
300,Sudan,West Kordofan,2019,11,0,2,2,0,3,0.0,0.0,0.0,0.0,11.0
301,Sudan,West Kordofan,2019,10,0,2,1,0,1,0.0,0.0,0.0,0.0,1.0
302,Sudan,West Kordofan,2019,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
303,Sudan,West Kordofan,2019,8,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
304,Sudan,West Kordofan,2019,7,1,5,0,0,1,7.0,0.0,0.0,0.0,1.0
305,Sudan,West Kordofan,2019,6,1,3,1,0,1,0.0,1.0,0.0,0.0,2.0
306,Sudan,West Kordofan,2019,5,0,4,0,0,1,0.0,0.0,0.0,0.0,0.0
307,Sudan,West Kordofan,2019,4,0,4,0,0,1,0.0,0.0,0.0,0.0,2.0
308,Sudan,West Kordofan,2019,3,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0
309,Sudan,West Kordofan,2019,2,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0
310,Sudan,West Kordofan,2019,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
311,Sudan,West Kordofan,2018,12,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
312,Sudan,West Kordofan,2018,11,1,0,0,0,1,1.0,0.0,0.0,0.0,3.0
313,Sudan,West Kordofan,2018,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
314,Sudan,West Kordofan,2018,7,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
315,Sudan,West Kordofan,2018,5,1,3,0,0,1,2.0,0.0,0.0,0.0,3.0
316,Sudan,West Kordofan,2018,4,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
317,Sudan,West Kordofan,2018,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
318,Sudan,West Kordofan,2018,2,1,1,0,0,2,0.0,0.0,0.0,0.0,6.0
319,Sudan,West Kordofan,2018,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
320,Sudan,West Kordofan,2017,12,0,3,0,0,2,0.0,0.0,0.0,0.0,3.0
321,Sudan,West Kordofan,2017,11,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
322,Sudan,West Kordofan,2017,10,1,1,0,0,3,1.0,0.0,0.0,0.0,3.0
323,Sudan,West Kordofan,2017,9,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
324,Sudan,West Kordofan,2017,8,0,0,0,0,3,0.0,0.0,0.0,0.0,4.0
325,Sudan,West Kordofan,2017,7,0,0,0,0,5,0.0,0.0,0.0,0.0,14.0
326,Sudan,West Kordofan,2017,6,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0
327,Sudan,West Kordofan,2017,5,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0
328,Sudan,West Kordofan,2017,4,2,1,0,0,2,61.0,0.0,0.0,0.0,36.0
329,Sudan,West Kordofan,2017,3,0,7,0,0,5,0.0,0.0,0.0,0.0,9.0
330,Sudan,West Kordofan,2017,2,2,3,0,0,2,7.0,0.0,0.0,0.0,2.0
331,Sudan,West Kordofan,2017,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
332,Sudan,West Kordofan,2016,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
333,Sudan,West Kordofan,2016,11,0,1,2,0,1,0.0,0.0,0.0,0.0,0.0
334,Sudan,West Kordofan,2016,10,0,0,2,0,4,0.0,0.0,0.0,0.0,3.0
335,Sudan,West Kordofan,2016,9,3,1,0,1,1,50.0,0.0,0.0,4.0,1.0
336,Sudan,West Kordofan,2016,8,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0
337,Sudan,West Kordofan,2016,7,2,0,0,0,0,4.0,0.0,0.0,0.0,0.0
338,Sudan,West Kordofan,2016,6,1,0,0,2,6,0.0,0.0,0.0,0.0,9.0
339,Sudan,West Kordofan,2016,5,3,0,0,1,1,38.0,0.0,0.0,0.0,1.0
340,Sudan,West Kordofan,2016,4,0,1,0,3,2,0.0,0.0,0.0,0.0,2.0
341,Sudan,West Kordofan,2016,3,2,1,0,1,0,7.0,0.0,0.0,0.0,0.0
342,Sudan,West Kordofan,2016,2,1,0,0,0,2,23.0,0.0,0.0,0.0,4.0
343,Sudan,West Kordofan,2016,1,1,0,0,0,1,1.0,0.0,0.0,0.0,2.0
344,Sudan,West Kordofan,2015,12,0,0,0,0,4,0.0,0.0,0.0,0.0,7.0
345,Sudan,West Kordofan,2015,11,0,1,0,1,2,0.0,0.0,0.0,2.0,28.0
346,Sudan,West Kordofan,2015,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
347,Sudan,West Kordofan,2015,8,2,0,0,1,1,6.0,0.0,0.0,0.0,6.0
348,Sudan,West Kordofan,2015,7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
349,Sudan,West Kordofan,2015,6,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
350,Sudan,West Kordofan,2015,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
351,Sudan,West Kordofan,2015,4,4,1,0,1,5,45.0,0.0,0.0,1.0,11.0
352,Sudan,West Kordofan,2015,3,2,0,1,0,2,4.0,0.0,0.0,0.0,10.0
353,Sudan,West Kordofan,2015,2,3,1,1,0,3,13.0,0.0,0.0,0.0,10.0
354,Sudan,West Kordofan,2015,1,1,0,2,0,4,7.0,0.0,0.0,0.0,5.0
355,Sudan,West Kordofan,2014,12,1,3,0,0,1,12.0,0.0,0.0,0.0,1.0
356,Sudan,West Kordofan,2014,11,6,17,0,0,0,156.0,0.0,0.0,0.0,0.0
357,Sudan,West Kordofan,2014,10,1,1,0,0,1,0.0,0.0,0.0,0.0,1.0
358,Sudan,West Kordofan,2014,9,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0
359,Sudan,West Kordofan,2014,8,0,3,0,0,1,0.0,0.0,0.0,0.0,0.0
360,Sudan,West Kordofan,2014,7,3,1,0,0,2,87.0,0.0,0.0,0.0,10.0
361,Sudan,West Kordofan,2014,6,4,2,0,0,3,134.0,0.0,0.0,0.0,8.0
362,Sudan,West Kordofan,2014,5,3,0,0,0,0,43.0,0.0,0.0,0.0,0.0
363,Sudan,West Kordofan,2014,4,2,0,1,0,2,4.0,0.0,0.0,0.0,0.0
364,Sudan,West Kordofan,2014,3,4,0,0,0,3,91.0,0.0,0.0,0.0,15.0
365,Sudan,West Kordofan,2014,2,1,1,0,0,1,7.0,3.0,0.0,0.0,0.0
366,Sudan,West Kordofan,2014,1,2,0,0,0,1,8.0,0.0,0.0,0.0,18.0
367,Sudan,West Kordofan,2013,12,3,0,0,1,1,102.0,0.0,0.0,7.0,30.0
368,Sudan,West Kordofan,2013,11,4,0,0,0,0,37.0,0.0,0.0,0.0,0.0
369,Sudan,West Kordofan,2013,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
370,Sudan,West Kordofan,2013,8,5,0,0,2,2,121.0,0.0,0.0,14.0,1.0
371,Sudan,West Kordofan,2013,7,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
372,Sudan,West Kordofan,2013,6,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
373,Sudan,West Kordofan,2013,5,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0
374,Sudan,West Kordofan,2013,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
375,Sudan,West Kordofan,2013,3,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
376,Sudan,West Kordofan,2013,2,2,0,0,0,1,17.0,0.0,0.0,0.0,7.0
377,Sudan,West Kordofan,2013,1,1,0,0,0,0,14.0,0.0,0.0,0.0,0.0
378,Sudan,West Kordofan,2012,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
379,Sudan,West Kordofan,2012,11,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
380,Sudan,West Kordofan,2012,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
381,Sudan,West Kordofan,2012,8,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
382,Sudan,West Kordofan,2012,7,1,0,1,0,0,7.0,0.0,0.0,0.0,0.0
383,Sudan,West Kordofan,2012,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
384,Sudan,West Kordofan,2012,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
385,Sudan,West Kordofan,2012,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
386,Sudan,West Kordofan,2012,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
387,Sudan,West Kordofan,2011,12,1,0,0,0,0,31.0,0.0,0.0,0.0,0.0
388,Sudan,West Kordofan,2011,8,0,0,0,1,0,0.0,0.0,0.0,4.0,0.0
389,Sudan,West Kordofan,2011,6,1,0,0,2,0,5.0,0.0,0.0,0.0,0.0
390,Sudan,West Kordofan,2011,5,9,0,0,1,2,146.0,0.0,0.0,0.0,3.0
391,Sudan,West Kordofan,2011,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
392,Sudan,West Kordofan,2011,3,1,0,0,0,2,70.0,0.0,0.0,0.0,5.0
393,Sudan,West Kordofan,2011,2,1,0,0,0,1,10.0,0.0,0.0,0.0,3.0
394,Sudan,West Kordofan,2011,1,4,0,0,0,2,36.0,0.0,0.0,0.0,7.0
395,Sudan,West Kordofan,2010,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
396,Sudan,West Kordofan,2010,11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
397,Sudan,West Kordofan,2010,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
398,Sudan,West Kordofan,2010,7,1,1,0,0,1,1.0,0.0,0.0,0.0,4.0
399,Sudan,West Kordofan,2010,6,1,0,0,0,1,8.0,0.0,0.0,0.0,1.0
400,Sudan,West Kordofan,2009,12,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
401,Sudan,West Kordofan,2009,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
402,Sudan,West Kordofan,2009,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
403,Sudan,West Kordofan,2008,12,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
404,Sudan,West Kordofan,2008,11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
405,Sudan,West Kordofan,2008,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
406,Sudan,West Kordofan,2008,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
407,Sudan,West Kordofan,2008,5,5,0,0,1,2,88.0,0.0,0.0,0.0,0.0
408,Sudan,West Kordofan,2008,4,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
409,Sudan,West Kordofan,2008,3,2,0,0,0,2,0.0,0.0,0.0,0.0,3.0
410,Sudan,West Kordofan,2008,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
411,Sudan,West Kordofan,2007,9,1,0,0,0,0,41.0,0.0,0.0,0.0,0.0
412,Sudan,West Kordofan,2007,8,2,0,0,1,0,15.0,0.0,0.0,0.0,0.0
413,Sudan,West Kordofan,2006,3,1,0,0,0,0,12.0,0.0,0.0,0.0,0.0
414,Sudan,West Kordofan,2005,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
415,Sudan,West Kordofan,2005,1,1,0,0,0,0,10.0,0.0,0.0,0.0,0.0
416,Sudan,West Kordofan,2004,12,1,0,0,0,0,99.0,0.0,0.0,0.0,0.0
417,Sudan,West Kordofan,2004,10,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
418,Sudan,West Kordofan,2004,9,0,0,0,0,1,0.0,0.0,0.0,0.0,12.0
419,Sudan,West Kordofan,2004,8,0,0,0,0,2,0.0,0.0,0.0,0.0,13.0
420,Sudan,West Kordofan,2004,7,0,0,0,0,1,0.0,0.0,0.0,0.0,13.0
421,Sudan,West Kordofan,2004,6,1,0,0,0,0,16.0,0.0,0.0,0.0,0.0
422,Sudan,West Kordofan,2004,4,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0
423,Sudan,West Kordofan,2004,3,2,0,0,0,0,124.0,0.0,0.0,0.0,0.0
424,Sudan,West Kordofan,2003,9,0,0,0,0,1,0.0,0.0,0.0,0.0,81.0
425,Sudan,West Kordofan,2003,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
426,Sudan,West Kordofan,2003,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
427,Sudan,West Kordofan,2002,9,0,0,0,1,0,0.0,0.0,0.0,3.0,0.0
428,Sudan,West Kordofan,2002,6,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0
429,Sudan,West Kordofan,2002,5,4,0,0,0,0,21.0,0.0,0.0,0.0,0.0
430,Sudan,West Kordofan,2000,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
431,Sudan,West Kordofan,2000,2,1,0,0,0,0,6.0,0.0,0.0,0.0,0.0
432,Sudan,West Kordofan,1999,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
433,Sudan,West Kordofan,1998,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
434,Sudan,West Kordofan,1998,4,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
435,Sudan,West Kordofan,1998,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
436,Sudan,West Kordofan,1997,5,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
437,Somalia,Middle Shabelle,2020,5,6,1,0,3,7,2.0,0.0,0.0,8.0,11.0
438,Somalia,Middle Shabelle,2020,4,5,0,0,7,3,1.0,0.0,0.0,3.0,2.0
439,Somalia,Middle Shabelle,2020,3,7,0,0,7,3,2.0,0.0,0.0,3.0,3.0
440,Somalia,Middle Shabelle,2020,2,13,0,0,6,5,18.0,0.0,0.0,1.0,14.0
441,Somalia,Middle Shabelle,2020,1,4,0,0,9,3,18.0,0.0,0.0,1.0,2.0
442,Somalia,Middle Shabelle,2019,12,12,0,0,4,3,38.0,0.0,0.0,0.0,2.0
443,Somalia,Middle Shabelle,2019,11,8,0,0,3,6,23.0,0.0,0.0,9.0,6.0
444,Somalia,Middle Shabelle,2019,10,3,1,0,5,4,1.0,0.0,0.0,7.0,14.0
445,Somalia,Middle Shabelle,2019,9,13,1,0,16,8,44.0,0.0,0.0,20.0,15.0
446,Somalia,Middle Shabelle,2019,8,17,2,0,9,6,50.0,1.0,0.0,26.0,19.0
447,Somalia,Middle Shabelle,2019,7,8,0,0,6,11,20.0,0.0,0.0,23.0,27.0
448,Somalia,Middle Shabelle,2019,6,11,2,0,6,6,1.0,0.0,0.0,1.0,2.0
449,Somalia,Middle Shabelle,2019,5,10,1,0,6,0,51.0,0.0,0.0,12.0,0.0
450,Somalia,Middle Shabelle,2019,4,3,0,0,6,9,1.0,0.0,0.0,0.0,5.0
451,Somalia,Middle Shabelle,2019,3,7,0,0,5,3,6.0,0.0,0.0,1.0,13.0
452,Somalia,Middle Shabelle,2019,2,10,0,0,9,1,20.0,0.0,0.0,10.0,1.0
453,Somalia,Middle Shabelle,2019,1,8,0,0,3,4,47.0,0.0,0.0,0.0,6.0
454,Somalia,Middle Shabelle,2018,12,8,0,0,3,4,19.0,0.0,0.0,10.0,1.0
455,Somalia,Middle Shabelle,2018,11,4,0,0,1,3,4.0,0.0,0.0,0.0,0.0
456,Somalia,Middle Shabelle,2018,10,5,0,0,2,3,12.0,0.0,0.0,0.0,4.0
457,Somalia,Middle Shabelle,2018,9,4,0,0,1,2,12.0,0.0,0.0,10.0,0.0
458,Somalia,Middle Shabelle,2018,8,8,0,0,6,0,3.0,0.0,0.0,4.0,0.0
459,Somalia,Middle Shabelle,2018,7,11,0,0,1,7,18.0,0.0,0.0,10.0,5.0
460,Somalia,Middle Shabelle,2018,6,5,0,0,3,2,8.0,0.0,0.0,4.0,6.0
461,Somalia,Middle Shabelle,2018,5,5,0,0,0,1,6.0,0.0,0.0,0.0,1.0
462,Somalia,Middle Shabelle,2018,4,5,0,0,4,0,7.0,0.0,0.0,3.0,0.0
463,Somalia,Middle Shabelle,2018,3,17,0,0,0,2,27.0,0.0,0.0,0.0,1.0
464,Somalia,Middle Shabelle,2018,2,3,0,0,5,0,3.0,0.0,0.0,1.0,0.0
465,Somalia,Middle Shabelle,2018,1,15,0,0,0,2,30.0,0.0,0.0,0.0,2.0
466,Somalia,Middle Shabelle,2017,12,4,0,0,0,1,5.0,0.0,0.0,0.0,1.0
467,Somalia,Middle Shabelle,2017,11,3,0,0,2,1,12.0,0.0,0.0,12.0,2.0
468,Somalia,Middle Shabelle,2017,10,3,0,0,9,6,1.0,0.0,0.0,8.0,4.0
469,Somalia,Middle Shabelle,2017,9,7,0,0,5,1,16.0,0.0,0.0,11.0,1.0
470,Somalia,Middle Shabelle,2017,8,9,0,0,14,3,8.0,0.0,0.0,15.0,5.0
471,Somalia,Middle Shabelle,2017,7,5,0,0,3,1,30.0,0.0,0.0,0.0,0.0
472,Somalia,Middle Shabelle,2017,6,12,0,0,14,3,16.0,0.0,0.0,20.0,6.0
473,Somalia,Middle Shabelle,2017,5,3,0,0,9,2,7.0,0.0,0.0,11.0,2.0
474,Somalia,Middle Shabelle,2017,4,4,2,0,2,5,4.0,0.0,0.0,0.0,7.0
475,Somalia,Middle Shabelle,2017,3,3,0,0,6,4,8.0,0.0,0.0,14.0,1.0
476,Somalia,Middle Shabelle,2017,2,7,1,0,2,3,24.0,0.0,0.0,1.0,1.0
477,Somalia,Middle Shabelle,2017,1,11,0,0,10,3,27.0,0.0,0.0,7.0,1.0
478,Somalia,Middle Shabelle,2016,12,10,0,0,6,1,28.0,0.0,0.0,11.0,1.0
479,Somalia,Middle Shabelle,2016,11,7,1,0,5,2,12.0,0.0,0.0,8.0,1.0
480,Somalia,Middle Shabelle,2016,10,3,0,0,2,0,11.0,0.0,0.0,4.0,0.0
481,Somalia,Middle Shabelle,2016,9,1,1,0,0,1,0.0,0.0,0.0,0.0,3.0
482,Somalia,Middle Shabelle,2016,8,1,0,0,0,0,10.0,0.0,0.0,0.0,0.0
483,Somalia,Middle Shabelle,2016,7,8,0,0,1,0,43.0,0.0,0.0,0.0,0.0
484,Somalia,Middle Shabelle,2016,6,5,0,0,1,6,1.0,0.0,0.0,10.0,12.0
485,Somalia,Middle Shabelle,2016,5,6,0,0,2,1,32.0,0.0,0.0,7.0,4.0
486,Somalia,Middle Shabelle,2016,4,9,0,0,0,2,1.0,0.0,0.0,0.0,2.0
487,Somalia,Middle Shabelle,2016,3,4,0,0,1,1,2.0,0.0,0.0,0.0,2.0
488,Somalia,Middle Shabelle,2016,2,4,0,0,2,2,20.0,0.0,0.0,3.0,2.0
489,Somalia,Middle Shabelle,2016,1,1,0,0,1,1,6.0,0.0,0.0,1.0,1.0
490,Somalia,Middle Shabelle,2015,12,0,0,0,1,1,0.0,0.0,0.0,0.0,2.0
491,Somalia,Middle Shabelle,2015,11,2,0,0,1,2,1.0,0.0,0.0,10.0,2.0
492,Somalia,Middle Shabelle,2015,10,2,0,0,1,0,1.0,0.0,0.0,0.0,0.0
493,Somalia,Middle Shabelle,2015,9,2,0,0,0,3,1.0,0.0,0.0,0.0,4.0
494,Somalia,Middle Shabelle,2015,8,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0
495,Somalia,Middle Shabelle,2015,7,4,1,0,0,3,24.0,0.0,0.0,0.0,12.0
496,Somalia,Middle Shabelle,2015,6,1,0,0,2,0,10.0,0.0,0.0,0.0,0.0
497,Somalia,Middle Shabelle,2015,5,3,0,0,2,0,4.0,0.0,0.0,0.0,0.0
498,Somalia,Middle Shabelle,2015,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
499,Somalia,Middle Shabelle,2015,3,2,0,0,1,0,3.0,0.0,0.0,0.0,0.0
500,Somalia,Middle Shabelle,2015,2,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0
501,Somalia,Middle Shabelle,2015,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0
502,Somalia,Middle Shabelle,2014,12,2,1,0,2,1,2.0,0.0,0.0,0.0,1.0
503,Somalia,Middle Shabelle,2014,11,3,0,0,1,1,2.0,0.0,0.0,0.0,0.0
504,Somalia,Middle Shabelle,2014,10,4,0,0,1,0,4.0,0.0,0.0,3.0,0.0
505,Somalia,Middle Shabelle,2014,9,6,0,0,0,1,19.0,0.0,0.0,0.0,1.0
506,Somalia,Middle Shabelle,2014,8,2,0,0,0,1,2.0,0.0,0.0,0.0,0.0
507,Somalia,Middle Shabelle,2014,7,4,0,0,1,1,9.0,0.0,0.0,0.0,1.0
508,Somalia,Middle Shabelle,2014,6,1,0,1,1,2,5.0,0.0,5.0,0.0,3.0
509,Somalia,Middle Shabelle,2014,5,0,0,0,2,2,0.0,0.0,0.0,0.0,3.0
510,Somalia,Middle Shabelle,2014,4,8,0,0,2,2,14.0,0.0,0.0,1.0,3.0
511,Somalia,Middle Shabelle,2014,3,5,2,0,0,3,2.0,0.0,0.0,0.0,4.0
512,Somalia,Middle Shabelle,2014,2,16,0,0,0,3,14.0,0.0,0.0,0.0,3.0
513,Somalia,Middle Shabelle,2014,1,2,0,0,4,2,10.0,0.0,0.0,1.0,2.0
514,Somalia,Middle Shabelle,2013,12,6,0,0,0,1,4.0,0.0,0.0,0.0,0.0
515,Somalia,Middle Shabelle,2013,11,8,0,0,1,6,62.0,0.0,0.0,1.0,5.0
516,Somalia,Middle Shabelle,2013,10,9,0,0,0,4,6.0,0.0,0.0,0.0,2.0
517,Somalia,Middle Shabelle,2013,9,7,0,0,1,0,9.0,0.0,0.0,0.0,0.0
518,Somalia,Middle Shabelle,2013,8,2,1,0,3,0,1.0,0.0,0.0,0.0,0.0
519,Somalia,Middle Shabelle,2013,7,8,1,0,2,3,3.0,0.0,0.0,0.0,3.0
520,Somalia,Middle Shabelle,2013,6,7,0,0,0,4,19.0,0.0,0.0,0.0,11.0
521,Somalia,Middle Shabelle,2013,5,4,0,0,1,3,4.0,0.0,0.0,0.0,1.0
522,Somalia,Middle Shabelle,2013,4,2,0,0,2,0,5.0,0.0,0.0,0.0,0.0
523,Somalia,Middle Shabelle,2013,3,2,1,0,1,1,1.0,0.0,0.0,0.0,1.0
524,Somalia,Middle Shabelle,2013,2,4,0,0,0,0,2.0,0.0,0.0,0.0,0.0
525,Somalia,Middle Shabelle,2013,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
526,Somalia,Middle Shabelle,2012,12,3,0,0,6,0,13.0,0.0,0.0,3.0,0.0
527,Somalia,Middle Shabelle,2012,11,1,0,0,2,1,0.0,0.0,0.0,1.0,1.0
528,Somalia,Middle Shabelle,2012,9,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0
529,Somalia,Middle Shabelle,2012,8,1,0,0,3,1,7.0,0.0,0.0,0.0,2.0
530,Somalia,Middle Shabelle,2012,7,3,0,0,6,0,2.0,0.0,0.0,2.0,0.0
531,Somalia,Middle Shabelle,2012,6,4,0,0,1,0,16.0,0.0,0.0,0.0,0.0
532,Somalia,Middle Shabelle,2012,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
533,Somalia,Middle Shabelle,2012,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
534,Somalia,Middle Shabelle,2012,3,1,0,0,0,1,3.0,0.0,0.0,0.0,0.0
535,Somalia,Middle Shabelle,2012,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
536,Somalia,Middle Shabelle,2011,12,2,0,0,0,1,12.0,0.0,0.0,0.0,1.0
537,Somalia,Middle Shabelle,2011,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
538,Somalia,Middle Shabelle,2011,10,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
539,Somalia,Middle Shabelle,2011,9,2,0,0,0,0,12.0,0.0,0.0,0.0,0.0
540,Somalia,Middle Shabelle,2011,8,4,0,0,0,0,3.0,0.0,0.0,0.0,0.0
541,Somalia,Middle Shabelle,2011,7,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
542,Somalia,Middle Shabelle,2011,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
543,Somalia,Middle Shabelle,2011,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
544,Somalia,Middle Shabelle,2010,11,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0
545,Somalia,Middle Shabelle,2010,7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
546,Somalia,Middle Shabelle,2010,4,9,0,0,0,0,34.0,0.0,0.0,0.0,0.0
547,Somalia,Middle Shabelle,2010,3,0,0,0,0,3,0.0,0.0,0.0,0.0,2.0
548,Somalia,Middle Shabelle,2010,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
549,Somalia,Middle Shabelle,2009,12,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0
550,Somalia,Middle Shabelle,2009,11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
551,Somalia,Middle Shabelle,2009,10,4,0,0,0,2,2.0,0.0,0.0,0.0,2.0
552,Somalia,Middle Shabelle,2009,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
553,Somalia,Middle Shabelle,2009,8,1,0,0,0,2,0.0,0.0,0.0,0.0,4.0
