,country,admin1,month,year,CS,pop
1497,Uganda,Northern,4.0,2010,2.0,
1498,Uganda,Northern,7.0,2014,2.0,
1499,Uganda,Northern,10.0,2014,2.0,
1500,Uganda,Northern,1.0,2015,1.5,
1501,Uganda,Northern,4.0,2015,2.0,
1502,Uganda,Northern,12.0,2018,1.5,
1503,Uganda,Northern,6.0,2016,2.0,
1504,Uganda,Northern,6.0,2018,2.2,
1505,Uganda,Northern,7.0,2015,1.5,
1506,Uganda,Northern,10.0,2016,2.4,
1507,Uganda,Northern,10.0,2015,1.5,
1508,Uganda,Northern,10.0,2019,2.0,
1509,Uganda,Northern,10.0,2017,2.4,
1510,Uganda,Northern,7.0,2009,2.0,
1511,Uganda,Northern,7.0,2010,2.0,
1512,Uganda,Northern,1.0,2011,1.5,
1513,Uganda,Northern,4.0,2011,1.5,
1514,Uganda,Northern,10.0,2013,1.5,
1515,Uganda,Northern,10.0,2011,2.0,
1516,Uganda,Northern,4.0,2014,2.0,
1517,Uganda,Northern,7.0,2011,2.0,
1518,Uganda,Northern,1.0,2013,1.5,
1519,Uganda,Northern,7.0,2013,1.5,
1520,Uganda,Northern,10.0,2012,1.5,
1521,Uganda,Northern,4.0,2012,1.5,
1522,Uganda,Northern,7.0,2012,1.5,
1523,Uganda,Northern,1.0,2012,1.5,
1524,Uganda,Western,10.0,2010,1.5,
1525,Uganda,Western,1.0,2010,1.5,
1526,Uganda,Western,10.0,2009,2.0,
1527,Uganda,Western,7.0,2009,2.0,
1528,Uganda,Western,7.0,2010,1.0,
1529,Uganda,Western,1.0,2011,1.5,
1530,Uganda,Western,4.0,2011,1.5,
1531,Uganda,Western,4.0,2010,1.5,
1532,Uganda,Western,2.0,2018,1.0,
1533,Uganda,Western,2.0,2019,1.0,
1534,Uganda,Western,6.0,2018,1.0,
1535,Uganda,Western,12.0,2018,1.0,
1536,Uganda,Western,10.0,2016,1.0,
1537,Uganda,Western,6.0,2016,1.0,
1538,Uganda,Western,4.0,2014,1.0,
1539,Uganda,Western,10.0,2015,1.0,
1540,Uganda,Western,7.0,2015,1.0,
1541,Uganda,Western,2.0,2016,1.0,
1542,Uganda,Western,10.0,2017,1.0,
1543,Uganda,Western,7.0,2014,1.0,
1544,Uganda,Western,7.0,2011,1.0,
1545,Uganda,Western,6.0,2019,1.0,
1546,Uganda,Western,10.0,2019,1.0,
1547,Uganda,Western,6.0,2017,1.0,
1548,Uganda,Western,1.0,2013,1.0,
1549,Uganda,Western,4.0,2013,1.0,
1550,Uganda,Western,7.0,2013,1.0,
1551,Uganda,Western,10.0,2012,1.0,
1552,Uganda,Western,4.0,2012,1.0,
1553,Uganda,Western,7.0,2012,1.0,
1554,Uganda,Western,1.0,2012,1.0,
1555,Uganda,Western,10.0,2011,1.0,
1556,Uganda,Western,1.0,2014,1.0,
1557,Uganda,Western,1.0,2015,1.0,
1558,Uganda,Western,10.0,2014,1.0,
1559,Uganda,Western,4.0,2015,1.0,
1560,Uganda,Western,10.0,2013,1.0,
1561,Kenya,Baringo,2.0,2018,2.0,555561.0
1562,Kenya,Baringo,2.0,2016,1.5,555561.0
1563,Kenya,Baringo,6.0,2019,2.0,555561.0
1564,Kenya,Baringo,10.0,2010,1.5,555561.0
1565,Kenya,Baringo,10.0,2009,2.5,555561.0
1566,Kenya,Baringo,7.0,2009,2.5,555561.0
1567,Kenya,Baringo,1.0,2010,2.0,555561.0
1568,Kenya,Baringo,7.0,2011,2.5,555561.0
1569,Kenya,Baringo,6.0,2017,2.0,555561.0
1570,Kenya,Baringo,4.0,2010,2.0,555561.0
1571,Kenya,Baringo,2.0,2019,1.5,555561.0
1572,Kenya,Baringo,10.0,2014,2.0,555561.0
1573,Kenya,Baringo,1.0,2015,1.5,555561.0
1574,Kenya,Baringo,4.0,2015,1.5,555561.0
1575,Kenya,Baringo,12.0,2018,1.5,555561.0
1576,Kenya,Baringo,6.0,2016,1.5,555561.0
1577,Kenya,Baringo,6.0,2018,1.5,555561.0
1578,Kenya,Baringo,7.0,2015,1.5,555561.0
1579,Kenya,Baringo,10.0,2016,1.5,555561.0
1580,Kenya,Baringo,10.0,2015,1.5,555561.0
1581,Kenya,Baringo,10.0,2019,2.0,555561.0
1582,Kenya,Baringo,10.0,2017,2.0,555561.0
1583,Kenya,Baringo,7.0,2010,2.0,555561.0
1584,Kenya,Baringo,1.0,2011,1.5,555561.0
1585,Kenya,Baringo,4.0,2011,1.5,555561.0
1586,Kenya,Baringo,10.0,2013,1.5,555561.0
1587,Kenya,Baringo,10.0,2011,2.0,555561.0
1588,Kenya,Baringo,1.0,2014,1.5,555561.0
1589,Kenya,Baringo,4.0,2014,1.5,555561.0
1590,Kenya,Baringo,7.0,2014,1.5,555561.0
1591,Kenya,Baringo,1.0,2013,1.5,555561.0
1592,Kenya,Baringo,4.0,2013,1.5,555561.0
1593,Kenya,Baringo,7.0,2013,1.5,555561.0
1594,Kenya,Baringo,10.0,2012,1.5,555561.0
1595,Kenya,Baringo,4.0,2012,2.0,555561.0
1596,Kenya,Baringo,7.0,2012,1.5,555561.0
1597,Kenya,Baringo,1.0,2012,1.5,555561.0
1598,Kenya,Bomet,10.0,2010,1.5,724186.0
1599,Kenya,Bomet,1.0,2010,2.0,724186.0
1600,Kenya,Bomet,10.0,2009,2.0,724186.0
1601,Kenya,Bomet,6.0,2017,1.5,724186.0
1602,Kenya,Bomet,1.0,2015,1.5,724186.0
1603,Kenya,Bomet,7.0,2009,2.0,724186.0
1604,Kenya,Bomet,7.0,2010,1.5,724186.0
1605,Kenya,Bomet,1.0,2011,1.5,724186.0
1606,Kenya,Bomet,4.0,2011,1.5,724186.0
1607,Kenya,Bomet,4.0,2010,1.5,724186.0
1608,Kenya,Bomet,10.0,2017,1.5,724186.0
1609,Kenya,Bomet,10.0,2013,1.5,724186.0
1610,Kenya,Bomet,1.0,2014,1.5,724186.0
1611,Kenya,Bomet,10.0,2019,1.5,724186.0
1612,Kenya,Bomet,2.0,2018,1.0,724186.0
1613,Kenya,Bomet,2.0,2019,1.0,724186.0
1614,Kenya,Bomet,6.0,2018,1.0,724186.0
1615,Kenya,Bomet,12.0,2018,1.0,724186.0
1616,Kenya,Bomet,10.0,2016,1.0,724186.0
1617,Kenya,Bomet,6.0,2016,1.0,724186.0
1618,Kenya,Bomet,4.0,2014,1.5,724186.0
1619,Kenya,Bomet,10.0,2015,1.0,724186.0
1620,Kenya,Bomet,7.0,2015,1.0,724186.0
1621,Kenya,Bomet,2.0,2016,1.0,724186.0
1622,Kenya,Bomet,7.0,2014,1.5,724186.0
1623,Kenya,Bomet,7.0,2011,1.0,724186.0
1624,Kenya,Bomet,6.0,2019,1.0,724186.0
1625,Kenya,Bomet,1.0,2013,1.5,724186.0
1626,Kenya,Bomet,4.0,2013,1.5,724186.0
1627,Kenya,Bomet,7.0,2013,1.5,724186.0
1628,Kenya,Bomet,10.0,2012,1.5,724186.0
1629,Kenya,Bomet,4.0,2012,1.5,724186.0
1630,Kenya,Bomet,7.0,2012,1.5,724186.0
1631,Kenya,Bomet,1.0,2012,1.5,724186.0
1632,Kenya,Bomet,10.0,2011,1.5,724186.0
1633,Kenya,Bomet,10.0,2014,1.0,724186.0
1634,Kenya,Bomet,4.0,2015,1.0,724186.0
1635,Kenya,Bungoma,10.0,2009,2.0,1375063.0
1636,Kenya,Bungoma,1.0,2010,2.0,1375063.0
1637,Kenya,Bungoma,10.0,2010,1.0,1375063.0
1638,Kenya,Bungoma,7.0,2009,2.0,1375063.0
1639,Kenya,Bungoma,7.0,2010,1.0,1375063.0
1640,Kenya,Bungoma,1.0,2011,1.0,1375063.0
1641,Kenya,Bungoma,4.0,2011,1.0,1375063.0
1642,Kenya,Bungoma,4.0,2010,1.0,1375063.0
1643,Kenya,Bungoma,2.0,2018,1.0,1375063.0
1644,Kenya,Bungoma,2.0,2019,1.0,1375063.0
1645,Kenya,Bungoma,6.0,2018,1.0,1375063.0
1646,Kenya,Bungoma,12.0,2018,1.0,1375063.0
1647,Kenya,Bungoma,10.0,2016,1.0,1375063.0
1648,Kenya,Bungoma,6.0,2016,1.0,1375063.0
1649,Kenya,Bungoma,4.0,2014,1.0,1375063.0
1650,Kenya,Bungoma,10.0,2015,1.0,1375063.0
1651,Kenya,Bungoma,7.0,2015,1.0,1375063.0
1652,Kenya,Bungoma,2.0,2016,1.0,1375063.0
1653,Kenya,Bungoma,10.0,2017,1.0,1375063.0
1654,Kenya,Bungoma,7.0,2014,1.0,1375063.0
1655,Kenya,Bungoma,7.0,2011,1.0,1375063.0
1656,Kenya,Bungoma,6.0,2019,1.0,1375063.0
1657,Kenya,Bungoma,10.0,2019,1.0,1375063.0
1658,Kenya,Bungoma,6.0,2017,1.0,1375063.0
1659,Kenya,Bungoma,1.0,2013,1.0,1375063.0
1660,Kenya,Bungoma,4.0,2013,1.0,1375063.0
1661,Kenya,Bungoma,7.0,2013,1.0,1375063.0
1662,Kenya,Bungoma,10.0,2012,1.0,1375063.0
1663,Kenya,Bungoma,4.0,2012,1.0,1375063.0
1664,Kenya,Bungoma,7.0,2012,1.0,1375063.0
1665,Kenya,Bungoma,1.0,2012,1.0,1375063.0
1666,Kenya,Bungoma,10.0,2011,1.0,1375063.0
1667,Kenya,Bungoma,1.0,2014,1.0,1375063.0
1668,Kenya,Bungoma,1.0,2015,1.0,1375063.0
1669,Kenya,Bungoma,10.0,2014,1.0,1375063.0
1670,Kenya,Bungoma,4.0,2015,1.0,1375063.0
1671,Kenya,Bungoma,10.0,2013,1.0,1375063.0
1672,Kenya,Busia,10.0,2010,1.0,743946.0
1673,Kenya,Busia,7.0,2009,1.0,743946.0
1674,Kenya,Busia,10.0,2009,1.0,743946.0
1675,Kenya,Busia,1.0,2010,1.0,743946.0
1676,Kenya,Busia,7.0,2010,1.0,743946.0
1677,Kenya,Busia,1.0,2011,1.0,743946.0
1678,Kenya,Busia,4.0,2011,1.0,743946.0
1679,Kenya,Busia,4.0,2010,1.0,743946.0
1680,Kenya,Busia,2.0,2018,1.0,743946.0
1681,Kenya,Busia,2.0,2019,1.0,743946.0
1682,Kenya,Busia,6.0,2018,1.0,743946.0
1683,Kenya,Busia,12.0,2018,1.0,743946.0
1684,Kenya,Busia,10.0,2016,1.0,743946.0
1685,Kenya,Busia,6.0,2016,1.0,743946.0
1686,Kenya,Busia,4.0,2014,1.0,743946.0
1687,Kenya,Busia,10.0,2015,1.0,743946.0
1688,Kenya,Busia,7.0,2015,1.0,743946.0
1689,Kenya,Busia,2.0,2016,1.0,743946.0
1690,Kenya,Busia,10.0,2017,1.0,743946.0
1691,Kenya,Busia,7.0,2014,1.0,743946.0
1692,Kenya,Busia,7.0,2011,1.0,743946.0
1693,Kenya,Busia,6.0,2019,1.0,743946.0
1694,Kenya,Busia,10.0,2019,1.0,743946.0
1695,Kenya,Busia,6.0,2017,1.0,743946.0
1696,Kenya,Busia,1.0,2013,1.0,743946.0
1697,Kenya,Busia,4.0,2013,1.0,743946.0
1698,Kenya,Busia,7.0,2013,1.0,743946.0
1699,Kenya,Busia,10.0,2012,1.0,743946.0
1700,Kenya,Busia,4.0,2012,1.0,743946.0
1701,Kenya,Busia,7.0,2012,1.0,743946.0
1702,Kenya,Busia,1.0,2012,1.0,743946.0
1703,Kenya,Busia,10.0,2011,1.0,743946.0
1704,Kenya,Busia,1.0,2014,1.0,743946.0
1705,Kenya,Busia,1.0,2015,1.0,743946.0
1706,Kenya,Busia,10.0,2014,1.0,743946.0
1707,Kenya,Busia,4.0,2015,1.0,743946.0
1708,Kenya,Busia,10.0,2013,1.0,743946.0
1709,Kenya,Elgeyo-Marakwet,6.0,2019,2.0,369998.0
1710,Kenya,Elgeyo-Marakwet,10.0,2010,1.5,369998.0
1711,Kenya,Elgeyo-Marakwet,1.0,2010,2.0,369998.0
1712,Kenya,Elgeyo-Marakwet,10.0,2009,2.0,369998.0
1713,Kenya,Elgeyo-Marakwet,6.0,2017,2.0,369998.0
1714,Kenya,Elgeyo-Marakwet,2.0,2019,1.5,369998.0
1715,Kenya,Elgeyo-Marakwet,10.0,2014,1.5,369998.0
1716,Kenya,Elgeyo-Marakwet,2.0,2018,1.5,369998.0
1717,Kenya,Elgeyo-Marakwet,1.0,2015,1.5,369998.0
1718,Kenya,Elgeyo-Marakwet,4.0,2015,1.5,369998.0
1719,Kenya,Elgeyo-Marakwet,12.0,2018,1.5,369998.0
1720,Kenya,Elgeyo-Marakwet,6.0,2016,1.5,369998.0
1721,Kenya,Elgeyo-Marakwet,7.0,2015,1.5,369998.0
1722,Kenya,Elgeyo-Marakwet,10.0,2016,1.5,369998.0
1723,Kenya,Elgeyo-Marakwet,10.0,2015,1.5,369998.0
1724,Kenya,Elgeyo-Marakwet,10.0,2019,2.0,369998.0
1725,Kenya,Elgeyo-Marakwet,7.0,2009,2.0,369998.0
1726,Kenya,Elgeyo-Marakwet,7.0,2010,1.5,369998.0
1727,Kenya,Elgeyo-Marakwet,1.0,2011,1.5,369998.0
1728,Kenya,Elgeyo-Marakwet,4.0,2011,1.5,369998.0
1729,Kenya,Elgeyo-Marakwet,4.0,2010,1.5,369998.0
1730,Kenya,Elgeyo-Marakwet,10.0,2017,1.5,369998.0
1731,Kenya,Elgeyo-Marakwet,10.0,2013,1.5,369998.0
1732,Kenya,Elgeyo-Marakwet,10.0,2011,2.0,369998.0
1733,Kenya,Elgeyo-Marakwet,1.0,2014,1.5,369998.0
1734,Kenya,Elgeyo-Marakwet,7.0,2011,2.0,369998.0
1735,Kenya,Elgeyo-Marakwet,6.0,2018,1.0,369998.0
1736,Kenya,Elgeyo-Marakwet,4.0,2014,1.5,369998.0
1737,Kenya,Elgeyo-Marakwet,2.0,2016,1.0,369998.0
1738,Kenya,Elgeyo-Marakwet,7.0,2014,1.5,369998.0
1739,Kenya,Elgeyo-Marakwet,1.0,2013,1.5,369998.0
1740,Kenya,Elgeyo-Marakwet,4.0,2013,1.5,369998.0
1741,Kenya,Elgeyo-Marakwet,7.0,2013,1.5,369998.0
1742,Kenya,Elgeyo-Marakwet,10.0,2012,1.5,369998.0
1743,Kenya,Elgeyo-Marakwet,4.0,2012,2.0,369998.0
1744,Kenya,Elgeyo-Marakwet,7.0,2012,1.5,369998.0
1745,Kenya,Elgeyo-Marakwet,1.0,2012,1.5,369998.0
1746,Kenya,Embu,10.0,2010,1.5,516212.0
1747,Kenya,Embu,10.0,2009,3.0,516212.0
1748,Kenya,Embu,7.0,2009,3.0,516212.0
1749,Kenya,Embu,1.0,2010,2.5,516212.0
1750,Kenya,Embu,10.0,2011,2.5,516212.0
1751,Kenya,Embu,6.0,2017,2.0,516212.0
1752,Kenya,Embu,2.0,2019,1.5,516212.0
1753,Kenya,Embu,10.0,2014,1.5,516212.0
1754,Kenya,Embu,2.0,2018,1.5,516212.0
1755,Kenya,Embu,1.0,2015,1.5,516212.0
1756,Kenya,Embu,4.0,2015,1.5,516212.0
1757,Kenya,Embu,6.0,2019,1.5,516212.0
1758,Kenya,Embu,7.0,2015,1.5,516212.0
1759,Kenya,Embu,10.0,2016,1.5,516212.0
1760,Kenya,Embu,10.0,2015,1.5,516212.0
1761,Kenya,Embu,10.0,2019,2.0,516212.0
1762,Kenya,Embu,7.0,2010,1.5,516212.0
1763,Kenya,Embu,1.0,2011,1.5,516212.0
1764,Kenya,Embu,4.0,2011,1.5,516212.0
1765,Kenya,Embu,4.0,2010,1.5,516212.0
1766,Kenya,Embu,10.0,2017,1.5,516212.0
1767,Kenya,Embu,10.0,2013,1.5,516212.0
1768,Kenya,Embu,1.0,2014,1.5,516212.0
1769,Kenya,Embu,7.0,2011,2.0,516212.0
1770,Kenya,Embu,6.0,2018,1.0,516212.0
1771,Kenya,Embu,12.0,2018,1.0,516212.0
1772,Kenya,Embu,6.0,2016,1.0,516212.0
1773,Kenya,Embu,4.0,2014,1.5,516212.0
1774,Kenya,Embu,2.0,2016,1.0,516212.0
1775,Kenya,Embu,7.0,2014,1.5,516212.0
1776,Kenya,Embu,1.0,2012,2.0,516212.0
1777,Kenya,Embu,1.0,2013,1.5,516212.0
1778,Kenya,Embu,4.0,2013,1.5,516212.0
1779,Kenya,Embu,7.0,2013,1.5,516212.0
1780,Kenya,Embu,10.0,2012,1.5,516212.0
1781,Kenya,Embu,4.0,2012,1.5,516212.0
1782,Kenya,Embu,7.0,2012,1.5,516212.0
1783,Kenya,Garissa,2.0,2018,2.0,623060.0
1784,Kenya,Garissa,2.0,2016,1.5,623060.0
1785,Kenya,Garissa,6.0,2019,2.0,623060.0
1786,Kenya,Garissa,10.0,2010,2.5,623060.0
1787,Kenya,Garissa,7.0,2014,1.3333333333333333,623060.0
1788,Kenya,Garissa,10.0,2009,3.5,623060.0
1789,Kenya,Garissa,7.0,2009,3.5,623060.0
1790,Kenya,Garissa,1.0,2010,2.5,623060.0
1791,Kenya,Garissa,10.0,2011,3.0,623060.0
1792,Kenya,Garissa,7.0,2011,2.5,623060.0
1793,Kenya,Garissa,1.0,2012,3.0,623060.0
1794,Kenya,Garissa,1.0,2013,2.0,623060.0
1795,Kenya,Garissa,4.0,2013,2.0,623060.0
1796,Kenya,Garissa,10.0,2018,1.0,623060.0
1797,Kenya,Garissa,1.0,2011,2.5,623060.0
1798,Kenya,Garissa,10.0,2012,2.6666666666666665,623060.0
1799,Kenya,Garissa,6.0,2017,2.3333333333333335,623060.0
1800,Kenya,Garissa,4.0,2011,2.5,623060.0
1801,Kenya,Garissa,4.0,2010,2.5,623060.0
1802,Kenya,Garissa,2.0,2019,1.5,623060.0
1803,Kenya,Garissa,10.0,2014,2.0,623060.0
1804,Kenya,Garissa,1.0,2015,2.0,623060.0
1805,Kenya,Garissa,4.0,2015,2.0,623060.0
1806,Kenya,Garissa,12.0,2018,2.0,623060.0
1807,Kenya,Garissa,6.0,2016,1.5,623060.0
1808,Kenya,Garissa,6.0,2018,2.0,623060.0
1809,Kenya,Garissa,7.0,2015,1.5,623060.0
1810,Kenya,Garissa,10.0,2016,2.0,623060.0
1811,Kenya,Garissa,10.0,2015,2.0,623060.0
1812,Kenya,Garissa,10.0,2019,2.0,623060.0
1813,Kenya,Garissa,10.0,2017,2.5,623060.0
1814,Kenya,Garissa,7.0,2010,2.5,623060.0
1815,Kenya,Garissa,7.0,2012,2.6666666666666665,623060.0
1816,Kenya,Garissa,4.0,2012,2.3333333333333335,623060.0
1817,Kenya,Garissa,10.0,2013,1.5,623060.0
1818,Kenya,Garissa,1.0,2014,2.0,623060.0
1819,Kenya,Garissa,4.0,2014,1.5,623060.0
1820,Kenya,Garissa,7.0,2013,2.0,623060.0
1821,Kenya,Homa Bay,10.0,2010,1.0,963794.0
1822,Kenya,Homa Bay,7.0,2009,1.0,963794.0
1823,Kenya,Homa Bay,10.0,2009,1.0,963794.0
1824,Kenya,Homa Bay,1.0,2010,1.0,963794.0
1825,Kenya,Homa Bay,7.0,2010,1.0,963794.0
1826,Kenya,Homa Bay,1.0,2011,1.0,963794.0
1827,Kenya,Homa Bay,4.0,2011,1.0,963794.0
1828,Kenya,Homa Bay,4.0,2010,1.0,963794.0
1829,Kenya,Homa Bay,2.0,2018,1.0,963794.0
1830,Kenya,Homa Bay,2.0,2019,1.0,963794.0
1831,Kenya,Homa Bay,6.0,2018,1.0,963794.0
1832,Kenya,Homa Bay,12.0,2018,1.0,963794.0
1833,Kenya,Homa Bay,10.0,2016,1.0,963794.0
1834,Kenya,Homa Bay,6.0,2016,1.0,963794.0
1835,Kenya,Homa Bay,4.0,2014,1.0,963794.0
1836,Kenya,Homa Bay,10.0,2015,1.0,963794.0
1837,Kenya,Homa Bay,7.0,2015,1.0,963794.0
1838,Kenya,Homa Bay,2.0,2016,1.0,963794.0
1839,Kenya,Homa Bay,10.0,2017,1.0,963794.0
1840,Kenya,Homa Bay,7.0,2014,1.0,963794.0
1841,Kenya,Homa Bay,7.0,2011,1.0,963794.0
1842,Kenya,Homa Bay,6.0,2019,1.0,963794.0
1843,Kenya,Homa Bay,10.0,2019,1.0,963794.0
1844,Kenya,Homa Bay,6.0,2017,1.0,963794.0
1845,Kenya,Homa Bay,1.0,2013,1.0,963794.0
1846,Kenya,Homa Bay,4.0,2013,1.0,963794.0
1847,Kenya,Homa Bay,7.0,2013,1.0,963794.0
1848,Kenya,Homa Bay,10.0,2012,1.0,963794.0
1849,Kenya,Homa Bay,4.0,2012,1.0,963794.0
1850,Kenya,Homa Bay,7.0,2012,1.0,963794.0
1851,Kenya,Homa Bay,1.0,2012,1.0,963794.0
1852,Kenya,Homa Bay,10.0,2011,1.0,963794.0
1853,Kenya,Homa Bay,1.0,2014,1.0,963794.0
1854,Kenya,Homa Bay,1.0,2015,1.0,963794.0
1855,Kenya,Homa Bay,10.0,2014,1.0,963794.0
1856,Kenya,Homa Bay,4.0,2015,1.0,963794.0
1857,Kenya,Homa Bay,10.0,2013,1.0,963794.0
1858,Kenya,Isiolo,2.0,2018,2.0,143294.0
1859,Kenya,Isiolo,2.0,2016,1.5,143294.0
1860,Kenya,Isiolo,6.0,2019,2.0,143294.0
1861,Kenya,Isiolo,10.0,2010,2.0,143294.0
1862,Kenya,Isiolo,10.0,2009,3.0,143294.0
1863,Kenya,Isiolo,7.0,2009,3.0,143294.0
1864,Kenya,Isiolo,1.0,2010,2.5,143294.0
1865,Kenya,Isiolo,10.0,2011,2.5,143294.0
1866,Kenya,Isiolo,7.0,2011,2.5,143294.0
1867,Kenya,Isiolo,1.0,2013,1.6666666666666667,143294.0
1868,Kenya,Isiolo,1.0,2011,2.0,143294.0
1869,Kenya,Isiolo,10.0,2012,2.2,143294.0
1870,Kenya,Isiolo,6.0,2017,2.5,143294.0
1871,Kenya,Isiolo,4.0,2011,2.0,143294.0
1872,Kenya,Isiolo,4.0,2010,2.0,143294.0
1873,Kenya,Isiolo,7.0,2014,2.0,143294.0
1874,Kenya,Isiolo,2.0,2019,1.5,143294.0
1875,Kenya,Isiolo,10.0,2014,2.0,143294.0
1876,Kenya,Isiolo,1.0,2015,2.0,143294.0
1877,Kenya,Isiolo,4.0,2015,2.0,143294.0
1878,Kenya,Isiolo,12.0,2018,1.5,143294.0
1879,Kenya,Isiolo,6.0,2016,1.5,143294.0
1880,Kenya,Isiolo,6.0,2018,2.0,143294.0
1881,Kenya,Isiolo,7.0,2015,2.0,143294.0
1882,Kenya,Isiolo,10.0,2016,2.0,143294.0
1883,Kenya,Isiolo,10.0,2015,2.0,143294.0
1884,Kenya,Isiolo,10.0,2019,2.5,143294.0
1885,Kenya,Isiolo,10.0,2017,2.0,143294.0
1886,Kenya,Isiolo,7.0,2010,2.0,143294.0
1887,Kenya,Isiolo,7.0,2012,2.2,143294.0
1888,Kenya,Isiolo,4.0,2012,2.0,143294.0
1889,Kenya,Isiolo,10.0,2013,1.5,143294.0
1890,Kenya,Isiolo,1.0,2014,1.5,143294.0
1891,Kenya,Isiolo,4.0,2014,1.5,143294.0
1892,Kenya,Isiolo,1.0,2012,2.0,143294.0
1893,Kenya,Isiolo,4.0,2013,1.5,143294.0
1894,Kenya,Isiolo,7.0,2013,1.5,143294.0
1895,Kenya,Kajiado,2.0,2018,2.0,687312.0
1896,Kenya,Kajiado,10.0,2010,1.5,687312.0
1897,Kenya,Kajiado,1.0,2010,2.0,687312.0
1898,Kenya,Kajiado,10.0,2009,2.5,687312.0
1899,Kenya,Kajiado,6.0,2017,1.5,687312.0
1900,Kenya,Kajiado,2.0,2019,1.5,687312.0
1901,Kenya,Kajiado,10.0,2014,1.5,687312.0
1902,Kenya,Kajiado,1.0,2015,1.5,687312.0
1903,Kenya,Kajiado,4.0,2015,1.5,687312.0
1904,Kenya,Kajiado,12.0,2018,1.5,687312.0
1905,Kenya,Kajiado,6.0,2019,1.5,687312.0
1906,Kenya,Kajiado,7.0,2015,1.5,687312.0
1907,Kenya,Kajiado,10.0,2016,1.5,687312.0
1908,Kenya,Kajiado,10.0,2015,1.5,687312.0
1909,Kenya,Kajiado,10.0,2019,2.0,687312.0
1910,Kenya,Kajiado,7.0,2009,2.5,687312.0
1911,Kenya,Kajiado,7.0,2010,1.5,687312.0
1912,Kenya,Kajiado,1.0,2011,1.5,687312.0
1913,Kenya,Kajiado,4.0,2011,1.5,687312.0
1914,Kenya,Kajiado,4.0,2010,1.5,687312.0
1915,Kenya,Kajiado,1.0,2013,2.0,687312.0
1916,Kenya,Kajiado,10.0,2017,1.5,687312.0
1917,Kenya,Kajiado,10.0,2013,1.5,687312.0
1918,Kenya,Kajiado,10.0,2011,2.0,687312.0
1919,Kenya,Kajiado,1.0,2014,1.5,687312.0
1920,Kenya,Kajiado,7.0,2011,2.0,687312.0
1921,Kenya,Kajiado,6.0,2018,1.0,687312.0
1922,Kenya,Kajiado,6.0,2016,1.0,687312.0
1923,Kenya,Kajiado,4.0,2014,1.5,687312.0
1924,Kenya,Kajiado,2.0,2016,1.0,687312.0
1925,Kenya,Kajiado,7.0,2014,1.5,687312.0
1926,Kenya,Kajiado,4.0,2013,1.5,687312.0
1927,Kenya,Kajiado,7.0,2013,1.5,687312.0
1928,Kenya,Kajiado,10.0,2012,1.5,687312.0
1929,Kenya,Kajiado,4.0,2012,1.5,687312.0
1930,Kenya,Kajiado,7.0,2012,1.5,687312.0
1931,Kenya,Kajiado,1.0,2012,1.5,687312.0
1932,Kenya,Kakamega,10.0,2010,1.0,1660651.0
1933,Kenya,Kakamega,7.0,2009,1.0,1660651.0
1934,Kenya,Kakamega,10.0,2009,1.0,1660651.0
1935,Kenya,Kakamega,1.0,2010,1.0,1660651.0
1936,Kenya,Kakamega,7.0,2010,1.0,1660651.0
1937,Kenya,Kakamega,1.0,2011,1.0,1660651.0
1938,Kenya,Kakamega,4.0,2011,1.0,1660651.0
1939,Kenya,Kakamega,4.0,2010,1.0,1660651.0
1940,Kenya,Kakamega,2.0,2018,1.0,1660651.0
1941,Kenya,Kakamega,2.0,2019,1.0,1660651.0
1942,Kenya,Kakamega,6.0,2018,1.0,1660651.0
1943,Kenya,Kakamega,12.0,2018,1.0,1660651.0
1944,Kenya,Kakamega,10.0,2016,1.0,1660651.0
1945,Kenya,Kakamega,6.0,2016,1.0,1660651.0
1946,Kenya,Kakamega,4.0,2014,1.0,1660651.0
1947,Kenya,Kakamega,10.0,2015,1.0,1660651.0
1948,Kenya,Kakamega,7.0,2015,1.0,1660651.0
1949,Kenya,Kakamega,2.0,2016,1.0,1660651.0
1950,Kenya,Kakamega,10.0,2017,1.0,1660651.0
1951,Kenya,Kakamega,7.0,2014,1.0,1660651.0
1952,Kenya,Kakamega,7.0,2011,1.0,1660651.0
1953,Kenya,Kakamega,6.0,2019,1.0,1660651.0
1954,Kenya,Kakamega,10.0,2019,1.0,1660651.0
1955,Kenya,Kakamega,6.0,2017,1.0,1660651.0
1956,Kenya,Kakamega,1.0,2013,1.0,1660651.0
1957,Kenya,Kakamega,4.0,2013,1.0,1660651.0
1958,Kenya,Kakamega,7.0,2013,1.0,1660651.0
1959,Kenya,Kakamega,10.0,2012,1.0,1660651.0
1960,Kenya,Kakamega,4.0,2012,1.0,1660651.0
1961,Kenya,Kakamega,7.0,2012,1.0,1660651.0
1962,Kenya,Kakamega,1.0,2012,1.0,1660651.0
1963,Kenya,Kakamega,10.0,2011,1.0,1660651.0
1964,Kenya,Kakamega,1.0,2014,1.0,1660651.0
1965,Kenya,Kakamega,1.0,2015,1.0,1660651.0
1966,Kenya,Kakamega,10.0,2014,1.0,1660651.0
1967,Kenya,Kakamega,4.0,2015,1.0,1660651.0
1968,Kenya,Kakamega,10.0,2013,1.0,1660651.0
1969,Kenya,Kericho,1.0,2010,1.5,758339.0
1970,Kenya,Kericho,6.0,2017,1.5,758339.0
1971,Kenya,Kericho,10.0,2010,1.0,758339.0
